condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;2000;0.0047224;1.07374e-07;0.340089;0.728045;0.243828;1.28285;0.637775;0.139559;0.728593;0.668419;0.0557948;0.93604;1.14465;22.5331;16.861;0.0134755;1.15345;19.5531;0.925564;0.924625;0.426282;1.29921;0.084776;0.637592;190.859;5.26735;0.242371;0.483993;2.09087;1.03527;1.04096;0.0941339;0.968624;1.1939;1.09458;0.958673;0.784143;1.09873;1.92913;0.74319;0.931852;0.935519;0.959287;1.18787;0.941334;1.63311;1.33968;0.0275326;1.09556;0.959513;0.780605;1.04204e-07;0.482456;2.66606;1.20107;0.748606;7.00947;0.895444;0.973415;0.683578;1.64438;0.89789;1.06125;0.0406184;0.78679;1.16353;0.388082;0.0298165;1.04737;1.15037;1.26369;0.996765;0.983422;1.56541;1.44887;14.9535;1.09551;1.15915;0.694141;0.976904;0.0216402;1.10042;1.37645;1.15692;1.50497;0.0034094;1.62799;1.13374;0.828738;1.68055;1.85003;0.162271;1.23029;2.48076;0.921522;0.216657;0.902218;0.700712;0.933212;0.997987;15.2098;0.749174;0.270412;0.979045;0.627169;1.04483;0.476997;1.3045;0.691946;0.244261;51.3032;0.90539;1.03279;18.4693;645.859
1;2100;0.00473948;2.14748e-07;0.338316;0.727091;0.243399;1.28383;0.636614;0.139474;0.728475;0.667429;0.055805;0.935875;1.14527;22.5328;16.8607;0.0134757;1.15367;19.5532;0.92525;0.924547;0.424601;1.30064;0.0843406;0.636595;190.859;5.2714;0.24019;0.482394;2.09086;1.03541;1.04128;0.0942375;0.968621;1.19409;1.09504;0.958637;0.78352;1.0992;1.92909;0.742446;0.931665;0.936476;0.959254;1.18806;0.94003;1.63436;1.33967;0.0275977;1.09603;0.959481;0.779971;1.04204e-07;0.48103;2.66904;1.20141;0.749117;7.0183;0.895264;0.973415;0.682551;1.64474;0.898843;1.06168;0.040642;0.786255;1.16376;0.383673;0.0298177;1.04794;1.15076;1.26433;0.996843;0.983471;1.56542;1.45061;14.9548;1.09603;1.15978;0.694595;0.976797;0.0184804;1.10063;1.37528;1.1572;1.50675;0.00338138;1.6289;1.1343;0.828231;1.68101;1.85066;0.162498;1.23062;2.48331;0.921255;0.214606;0.902473;0.699484;0.933027;0.998005;15.2099;0.749314;0.268226;0.979037;0.62548;1.04518;0.475274;1.30524;0.692813;0.242665;51.3078;0.905189;1.03418;18.4926;645.827
1;2200;0.00477362;4.29497e-07;0.334773;0.725185;0.242569;1.28578;0.634321;0.139308;0.728231;0.665477;0.0558136;0.935544;1.1465;22.5322;16.8603;0.013476;1.15411;19.5535;0.924624;0.924389;0.421185;1.30334;0.0838177;0.6346;190.858;5.27937;0.235842;0.479203;2.09086;1.03568;1.04193;0.0944347;0.968615;1.19447;1.09596;0.958564;0.782276;1.10014;1.92902;0.740959;0.931292;0.938402;0.959185;1.18843;0.937406;1.63684;1.33965;0.0276263;1.09695;0.959416;0.778705;1.04204e-07;0.478186;2.67498;1.20211;0.750131;7.03591;0.8949;0.973415;0.680501;1.64543;0.900746;1.06254;0.0406892;0.785185;1.16425;0.374882;0.0298209;1.04908;1.15153;1.2656;0.996997;0.983568;1.56544;1.45422;14.9573;1.09705;1.1611;0.6953;0.976421;0.0125783;1.10106;1.37295;1.15777;1.51031;0.00335554;1.63068;1.13542;0.827218;1.68192;1.85204;0.162821;1.23128;2.48833;0.920722;0.210517;0.902981;0.697029;0.93266;0.998068;15.21;0.749604;0.263869;0.979019;0.622102;1.04588;0.471855;1.30672;0.694526;0.239503;51.3171;0.904786;1.03694;18.539;645.764
1;2300;0.00484191;8.58993e-07;0.327707;0.72138;0.241037;1.28969;0.629858;0.138983;0.72771;0.661686;0.0557643;0.934882;1.14897;22.5309;16.8594;0.0134769;1.15504;19.554;0.923372;0.924059;0.414259;1.30932;0.0835325;0.630594;190.857;5.29385;0.227186;0.472853;2.09084;1.03622;1.04321;0.0947923;0.968603;1.19519;1.09777;0.958415;0.779797;1.102;1.92887;0.737993;0.930552;0.942287;0.959045;1.18912;0.932097;1.64175;1.3396;0.0276258;1.09877;0.959282;0.776184;1.04204e-07;0.472536;2.68676;1.20353;0.752124;7.07084;0.894154;0.973415;0.676413;1.64677;0.904537;1.06425;0.0407761;0.78303;1.16524;0.357406;0.029833;1.05136;1.15308;1.26819;0.997294;0.983763;1.56547;1.46342;14.9604;1.09907;1.16354;0.694195;0.973569;0.00606393;1.10193;1.36828;1.15893;1.51739;0.00334009;1.63417;1.13765;0.825199;1.68362;1.85501;0.1632;1.23264;2.49815;0.919664;0.202397;0.903992;0.692122;0.93193;0.998496;15.2097;0.750208;0.255224;0.978974;0.615344;1.04727;0.465108;1.30969;0.697882;0.233297;51.3358;0.903973;1.0424;18.6312;645.638
1;2400;0.00497849;1.71799e-06;0.313649;0.713804;0.238559;1.29751;0.621408;0.138353;0.726569;0.654575;0.0556734;0.933551;1.15387;22.5284;16.8574;0.0134787;1.1571;19.5549;0.920876;0.923312;0.400464;1.32002;0.0839236;0.622475;190.855;5.32276;0.209972;0.460261;2.0908;1.0374;1.04574;0.0953912;0.96858;1.19647;1.10126;0.958099;0.774891;1.1056;1.92856;0.73209;0.929101;0.950119;0.958746;1.19038;0.921279;1.65133;1.33951;0.0276744;1.10228;0.958994;0.77119;1.04204e-07;0.461385;2.70997;1.20664;0.755933;7.13963;0.89255;0.973415;0.668288;1.64918;0.912079;1.06769;0.0409177;0.778629;1.16746;0.322869;0.0298652;1.05592;1.15614;1.27352;0.997761;0.984154;1.56554;1.48662;14.9615;1.10306;1.16568;0.688324;0.96271;0.00567329;1.10383;1.35882;1.16145;1.53143;0.00335441;1.6407;1.14209;0.821189;1.68648;1.86104;0.163694;1.2356;2.51721;0.917592;0.186432;0.905988;0.682317;0.930502;0.998822;15.209;0.751463;0.238199;0.978842;0.60182;1.05007;0.451964;1.31571;0.704359;0.22136;51.3732;0.9023;1.05313;18.8127;645.391
1;2500;0.00525165;3.43597e-06;0.285825;0.698794;0.235322;1.31312;0.606318;0.13715;0.724076;0.642057;0.0561607;0.930896;1.16362;22.5234;16.8536;0.0134809;1.16121;19.5567;0.915918;0.921776;0.373722;1.33825;0.0850924;0.606203;190.85;5.38105;0.17629;0.435433;2.09073;1.03973;1.05078;0.0964078;0.968537;1.1984;1.10814;0.957455;0.765143;1.11267;1.92793;0.720356;0.926246;0.966167;0.958138;1.19229;0.899126;1.66958;1.33943;0.0277765;1.10919;0.95841;0.761268;1.04204e-07;0.439736;2.75467;1.21289;0.763228;7.27318;0.889288;0.973415;0.652243;1.65319;0.926742;1.07456;0.0411589;0.769793;1.1719;0.255498;0.0299542;1.06492;1.16189;1.28415;0.998429;0.984935;1.56558;1.53356;14.9629;1.11103;1.16428;0.683312;0.940223;0.00563296;1.10761;1.33945;1.16654;1.55913;0.00340156;1.6525;1.15083;0.813287;1.69197;1.87293;0.164468;1.24145;2.55324;0.913493;0.156063;0.909777;0.662749;0.927694;0.998822;15.2078;0.754413;0.205198;0.978364;0.574768;1.05565;0.426744;1.32748;0.716052;0.199371;51.4486;0.898964;1.07412;19.1653;644.91
1;2600;0.00579797;6.87195e-06;0.231283;0.669304;0.232404;1.34426;0.582727;0.135021;0.719281;0.623038;0.0573768;0.925686;1.18283;22.5134;16.8462;0.0134821;1.16929;19.5596;0.906151;0.918746;0.323978;1.37147;0.0871835;0.573845;190.842;5.48951;0.112614;0.386801;2.09059;1.0438;1.06085;0.0979046;0.968458;1.19985;1.1218;0.956184;0.745765;1.12673;1.92668;0.697081;0.920673;0.99889;0.956936;1.19384;0.854153;1.70265;1.33964;0.0279239;1.12293;0.957258;0.741548;1.04204e-07;0.399617;2.83671;1.22516;0.77673;7.52586;0.882856;0.973414;0.62089;1.65856;0.954333;1.08827;0.0405842;0.752231;1.18062;0.134196;0.0298948;1.07999;1.17214;1.30508;0.999604;0.986493;1.5653;1.62776;14.9642;1.12737;1.1595;0.680261;0.894298;0.00561408;1.11493;1.29791;1.17665;1.61327;0.00348636;1.67163;1.16783;0.797894;1.70357;1.89767;0.162311;1.2518;2.61343;0.905427;0.107713;0.915613;0.623774;0.922222;0.998815;15.2053;0.761298;0.143747;0.975957;0.520793;1.06681;0.37993;1.35003;0.735249;0.16206;51.6012;0.892479;1.11388;19.8326;643.996
1;2700;0.00689061;1.37439e-05;0.127002;0.612024;0.236177;1.40593;0.555863;0.131955;0.713474;0.601107;0.0596648;0.915752;1.22011;22.4942;16.8321;0.0134846;1.1845;19.5637;0.887201;0.913259;0.245732;1.42374;0.0935549;0.510656;190.825;5.65769;0.0351769;0.285804;2.09029;1.03711;1.08111;0.0916456;0.968345;1.1946;1.14955;0.953798;0.707094;1.15526;1.92435;0.65097;0.909899;1.06138;0.954686;1.18945;0.768623;1.75646;1.34022;0.0281288;1.15082;0.955115;0.702205;1.04204e-07;0.33605;2.9691;1.24822;0.799252;7.98298;0.870892;0.973413;0.556969;1.65603;1.00261;1.11546;0.0345784;0.718112;1.19698;0.0640276;0.0283017;1.05144;1.18889;1.34569;1.00191;0.989586;1.56463;1.81523;14.963;1.17397;1.16094;0.680271;0.800646;0.00562551;1.1285;1.17113;1.19618;1.72251;0.0030271;1.70416;1.20039;0.768355;1.72814;1.95203;0.137335;1.2625;2.66303;0.889604;0.0767691;0.913446;0.546498;0.911661;0.998798;15.1996;0.772073;0.0606922;0.949736;0.413661;1.08894;0.278028;1.39978;0.761052;0.121488;51.8975;0.880446;1.18335;21.0284;642.33
1;2800;0.00777297;5.49756e-06;0.0537595;0.566603;0.2392;1.45484;0.546674;0.130626;0.714097;0.59592;0.060901;0.907958;1.24912;22.4793;16.821;0.0134887;1.19674;19.5661;0.872466;0.908822;0.199123;1.45776;0.0905718;0.460646;190.812;5.76521;0.0324721;0.186065;2.09004;1.00827;1.09701;0.0866927;0.968292;1.1846;1.17157;0.951891;0.676302;1.17789;1.92248;0.614312;0.901496;1.10612;0.952887;1.18087;0.706442;1.78933;1.34046;0.0281813;1.17295;0.953407;0.67088;1.04204e-07;0.295287;3.05615;1.26661;0.812603;8.31334;0.86135;0.973413;0.500775;1.6516;1.03596;1.13764;0.0351528;0.691069;1.21016;0.0640439;0.0293123;1.01025;1.19976;1.3779;1.0036;0.992112;1.56435;1.95789;14.9594;1.22115;1.16809;0.683809;0.724108;0.00565768;1.13924;1.03913;1.21195;1.82233;0.00361775;1.72795;1.22553;0.745321;1.74705;1.98214;0.135059;1.26397;2.66945;0.87711;0.0743419;0.903739;0.484782;0.903444;0.998789;15.195;0.765797;0.0521487;0.892316;0.326211;1.107;0.222575;1.43541;0.760802;0.117627;52.1308;0.871118;1.2345;21.8851;641.112
1;2900;0.00864158;1.09951e-05;0.0301433;0.521631;0.241853;1.50193;0.543934;0.130262;0.71757;0.596108;0.0623385;0.900525;1.27676;22.4655;16.8105;0.0134939;1.20831;19.5681;0.858416;0.904798;0.159092;1.48523;0.0884702;0.413037;190.799;5.85223;0.0336087;0.0880864;2.08978;0.977204;1.11236;0.0873213;0.968255;1.17111;1.19352;0.950111;0.646099;1.20045;1.92074;0.578507;0.893314;1.14793;0.951209;1.16967;0.648462;1.81524;1.34056;0.0283314;1.19501;0.951827;0.640159;1.04204e-07;0.258628;3.13437;1.28382;0.823462;8.61094;0.852519;0.973412;0.448385;1.65217;1.06477;1.16043;0.0356465;0.665542;1.22257;0.0642918;0.0297981;0.972896;1.20808;1.40875;1.00513;0.994715;1.56423;2.05198;14.9546;1.27029;1.17854;0.689481;0.648875;0.00571091;1.14936;0.899863;1.22712;1.92073;0.00862129;1.74556;1.24886;0.723033;1.76472;2.01254;0.134306;1.26443;2.66796;0.864848;0.0745989;0.894225;0.424694;0.89545;0.998775;15.1902;0.749742;0.0517304;0.829752;0.236297;1.12558;0.203379;1.46139;0.761142;0.118642;52.3635;0.862398;1.28132;22.661;640.002
1;3000;0.00938925;4.39805e-06;0.0301356;0.482445;0.244078;1.54147;0.544796;0.130452;0.72163;0.598301;0.0631913;0.894272;1.29986;22.4538;16.8016;0.0134991;1.2181;19.5697;0.846696;0.901507;0.128374;1.50718;0.0930968;0.373393;190.789;5.91913;0.03403;0.0264809;2.08955;0.946792;1.12527;0.0858781;0.968231;1.15712;1.21258;0.948634;0.620165;1.22002;1.9193;0.547843;0.886311;1.18277;0.949818;1.15879;0.600257;1.83416;1.34056;0.0283966;1.21416;0.950524;0.613782;1.04204e-07;0.230077;3.19756;1.29815;0.831621;8.84954;0.845234;0.973412;0.405944;1.65519;1.08715;1.18098;0.0361308;0.646201;1.23306;0.0649473;0.0303667;0.94223;1.21384;1.43476;1.00637;0.997076;1.56421;2.11338;14.9496;1.31328;1.18884;0.695299;0.584528;0.00576051;1.15795;0.777364;1.24006;1.9973;0.00372276;1.75889;1.25921;0.704019;1.78087;2.03908;0.135204;1.26429;2.6654;0.854301;0.0751789;0.886054;0.373682;0.888613;0.998767;15.1862;0.736202;0.0516349;0.775101;0.155435;1.14234;0.199752;1.48023;0.762702;0.120295;52.5656;0.855151;1.31897;23.2831;639.106
1;3100;0.0100709;8.79609e-06;0.0303949;0.446644;0.246233;1.57659;0.547499;0.130887;0.725737;0.601041;0.0637206;0.888634;1.32038;22.4436;16.7936;0.0135041;1.22708;19.5712;0.836316;0.898503;0.102518;1.52647;0.0940947;0.338304;190.779;5.97538;0.0334435;0.0225721;2.08934;0.907549;1.13663;0.0831938;0.968218;1.14233;1.22992;0.947298;0.596593;1.23783;1.918;0.519988;0.879967;1.21362;0.948559;1.14842;0.557455;1.84946;1.34053;0.0284819;1.23159;0.949348;0.589808;1.04204e-07;0.207274;3.25241;1.31106;0.83827;9.05523;0.838656;0.973412;0.369173;1.65872;1.10603;1.20006;0.036679;0.634029;1.24267;0.0658035;0.0310824;0.915248;1.219;1.45811;1.00744;0.999318;1.56424;2.16903;14.9442;1.35216;1.19903;0.701081;0.526272;0.00580691;1.16582;0.665858;1.2519;2.05081;0.00376139;1.76917;1.24415;0.686798;1.79347;2.06516;0.136715;1.26463;2.66315;0.844714;0.0758304;0.87801;0.328037;0.882425;0.998761;15.1826;0.725762;0.0514606;0.723855;0.0812836;1.15791;0.199953;1.49631;0.762361;0.122131;52.7505;0.848644;1.35131;23.817;638.331
1;3200;0.0114343;1.75922e-05;0.0308871;0.386013;0.250327;1.64365;0.559484;0.132415;0.734547;0.607714;0.0651393;0.877532;1.35994;22.4249;16.7777;0.0135142;1.24498;19.5744;0.816498;0.892486;0.057677;1.55958;0.104076;0.271859;190.76;6.07355;0.0349135;0.0226715;2.0889;0.824998;1.15819;0.0835541;0.968205;1.10207;1.26457;0.944659;0.549604;1.27342;1.91542;0.464533;0.867429;1.27302;0.946069;1.12829;0.474782;1.87584;1.34037;0.028576;1.2664;0.947033;0.542016;1.04204e-07;0.17317;3.35517;1.336;0.84995;9.43766;0.825699;0.973412;0.300534;1.66577;1.14027;1.22587;0.0376223;0.612106;1.2618;0.0674598;0.0318956;0.862992;1.22869;1.50369;1.00942;1.00414;1.5644;2.27972;14.93;1.42818;1.22159;0.713679;0.411299;0.0059142;1.18144;0.445884;1.27542;2.15482;0.00470309;1.79056;1.20882;0.652805;1.81512;2.11465;0.140037;1.26407;2.65876;0.825643;0.0773534;0.858627;0.241064;0.870209;0.998725;15.1756;0.68054;0.0508917;0.573833;0.0254353;1.17783;0.202332;1.52671;0.76052;0.12647;53.1228;0.835954;1.41189;24.8054;636.883
1;3300;0.012803;7.03687e-06;0.0313213;0.331085;0.253992;1.7049;0.588129;0.135575;0.74379;0.615139;0.0658647;0.866619;1.39773;22.4075;16.7621;0.0135243;1.26294;19.5789;0.797968;0.886347;0.0393005;1.59231;0.0964824;0.212371;190.741;6.16577;0.0365012;0.0228805;2.08843;0.743471;1.17824;0.0841637;0.968209;1.02811;1.29901;0.942037;0.502887;1.30878;1.91287;0.409459;0.855093;1.33036;0.943592;1.11345;0.394659;1.8981;1.34014;0.028703;1.30101;0.944744;0.494502;1.04204e-07;0.154574;3.45018;1.35934;0.859986;9.78902;0.812869;0.973412;0.237502;1.67419;1.17124;1.24632;0.0385992;0.592469;1.281;0.069746;0.0326699;0.809204;1.23746;1.54815;1.0112;1.00977;1.56465;2.38962;14.9052;1.50061;1.24411;0.726878;0.29824;0.00601532;1.19712;0.235073;1.29889;2.25641;0.00385989;1.81614;1.17371;0.619403;1.8275;2.15423;0.146183;1.26096;2.65919;0.806708;0.0789306;0.834601;0.165787;0.858211;0.998725;15.1689;0.640997;0.0496724;0.386554;0.02447;1.19245;0.206125;1.55429;0.755146;0.130946;53.4992;0.823642;1.46785;25.7084;635.545
1;3400;0.0138374;1.40737e-05;0.0316208;0.290392;0.256743;1.74483;0.611804;0.13829;0.750766;0.620757;0.0670112;0.858505;1.42498;22.3964;16.7506;0.0135317;1.27631;19.5837;0.784934;0.88164;0.0350874;1.6122;0.0915201;0.175095;190.726;6.22201;0.0376678;0.022996;2.08806;0.682577;1.19222;0.0846097;0.96822;0.956225;1.32469;0.940075;0.468028;1.33514;1.91096;0.368397;0.845943;1.37258;0.94174;1.10829;0.335552;1.91341;1.33993;0.0287319;1.3268;0.943039;0.459047;1.04204e-07;0.148108;3.51708;1.37494;0.867116;10.0366;0.803301;0.973412;0.19297;1.68357;1.19285;1.26229;0.0391798;0.58017;1.29529;0.070685;0.0331647;0.766659;1.24359;1.58079;1.01242;1.01443;1.56489;2.47174;14.8711;1.55271;1.26272;0.737145;0.214443;0.00609986;1.20874;0.0818207;1.31632;2.3313;0.0127319;1.837;1.14726;0.5947;1.8326;2.1829;0.148303;1.25766;2.65906;0.792535;0.0799414;0.81497;0.12582;0.849324;0.998711;15.1639;0.623103;0.0477121;0.242758;0.0238667;1.20386;0.208066;1.57372;0.750813;0.133808;53.7848;0.814637;1.50724;26.3408;634.6
1;3500;0.0148423;5.6295e-06;0.0318797;0.254035;0.259714;1.77602;0.628614;0.140561;0.75726;0.625778;0.0684127;0.850768;1.45029;22.3865;16.7395;0.0135367;1.28898;19.5893;0.773017;0.877148;0.0376864;1.62986;0.0941487;0.148206;190.712;6.28209;0.0388409;0.0231089;2.08768;0.623897;1.20507;0.0855459;0.968237;0.885392;1.34946;0.938212;0.434552;1.36056;1.90915;0.329024;0.837165;1.41276;0.939985;1.10735;0.279401;1.92795;1.33993;0.0249483;1.35169;0.941433;0.424999;1.04204e-07;0.14532;3.57813;1.38747;0.874165;10.2643;0.794282;0.973412;0.149696;1.69511;1.21242;1.2754;0.038612;0.571409;1.30882;0.0663003;0.0330415;0.726896;1.24795;1.61149;1.0137;1.01922;1.56492;2.55083;14.8199;1.57877;1.26693;0.743011;0.134405;0.0061579;1.22022;0.0109386;1.33285;2.40217;0.00374875;1.85803;1.12167;0.571111;1.84407;2.21313;0.129883;1.25371;2.65153;0.778839;0.0806252;0.795968;0.106442;0.840807;0.998685;15.1591;0.603492;0.0415361;0.122551;0.0214723;1.21284;0.196032;1.59682;0.743917;0.135957;54.0616;0.806218;1.54307;26.9187;633.729
1;3600;0.0156642;1.1259e-05;0.0320779;0.231682;0.262796;1.79515;0.631921;0.141523;0.762087;0.629325;0.0696539;0.844647;1.47015;22.3805;16.7309;0.0135376;1.29863;19.5941;0.763642;0.873961;0.041377;1.63987;0.0915162;0.134479;190.699;6.31449;0.0400575;0.0233158;2.08736;0.576402;1.21532;0.0867674;0.96826;0.838533;1.3701;0.936814;0.407373;1.38171;1.9078;0.297215;0.82994;1.445;0.938677;1.10737;0.235008;1.93994;1.34032;0.0243183;1.37242;0.940251;0.397362;1.04204e-07;0.144418;3.62487;1.39494;0.880424;10.4419;0.787645;0.973412;0.107306;1.70544;1.227;1.27821;0.0381183;0.567278;1.31908;0.0641133;0.0328852;0.694855;1.25163;1.63555;1.01506;1.02354;1.56457;2.61633;14.7677;1.58197;1.26178;0.740403;0.0689032;0.00614162;1.22956;0.0102107;1.34574;2.45814;0.00825469;1.87678;1.10137;0.55191;1.85536;2.24012;0.124711;1.24882;2.62921;0.767531;0.0807788;0.780655;0.100898;0.833795;0.998678;15.155;0.562929;0.033051;0.0783426;0.0177667;1.21298;0.180528;1.61924;0.724056;0.13722;54.2842;0.799802;1.57041;27.365;633.047
1;3700;0.0164749;4.5036e-06;0.0322678;0.215649;0.26568;1.80924;0.631421;0.142025;0.766862;0.633038;0.0700433;0.83871;1.48907;22.3749;16.7226;0.0135385;1.30799;19.5988;0.754656;0.870994;0.0445304;1.64995;0.0946873;0.126819;190.686;6.34019;0.0406914;0.0232514;2.08703;0.529888;1.22522;0.086614;0.968288;0.798333;1.39038;0.935484;0.380909;1.40247;1.90653;0.266281;0.822797;1.47572;0.937437;1.10683;0.192839;1.95187;1.34071;0.0238331;1.39279;0.939139;0.370453;1.04204e-07;0.144171;3.66839;1.40073;0.886537;10.61;0.781393;0.973412;0.0610124;1.71511;1.23851;1.27472;0.0382519;0.565291;1.329;0.0637585;0.0332438;0.663538;1.25494;1.6588;1.01638;1.02861;1.56422;2.67931;14.7142;1.58516;1.25671;0.73617;0.00636984;0.00553177;1.2387;0.00990209;1.3583;2.51195;0.00377131;1.89647;1.08174;0.532999;1.8681;2.27001;0.123052;1.24314;2.60538;0.756332;0.0807322;0.765768;0.0993198;0.826863;0.998539;15.1512;0.511923;0.0297208;0.0684928;0.0160679;1.20702;0.173907;1.6383;0.690451;0.138069;54.501;0.793683;1.59641;27.7845;632.399
1;3800;0.0171279;9.0072e-06;0.0324231;0.204245;0.268997;1.81814;0.629894;0.142211;0.770886;0.636474;0.0685842;0.833777;1.50391;22.3709;16.7156;0.0135373;1.31564;19.6025;0.747644;0.868236;0.0465562;1.6598;0.0951441;0.123068;190.676;6.35449;0.0407097;0.0230093;2.08676;0.492121;1.2325;0.0857327;0.968315;0.768807;1.406;0.934332;0.360048;1.41845;1.90542;0.241765;0.817083;1.49882;0.93636;1.10587;0.160323;1.96128;1.34126;0.0233686;1.40847;0.938164;0.349235;1.04204e-07;0.144176;3.70176;1.40507;0.890776;10.7406;0.775911;0.973412;0.032707;1.72161;1.23908;1.27103;0.0384211;0.564388;1.33717;0.0637229;0.0336854;0.639266;1.25802;1.67733;1.01645;1.03346;1.56371;2.68416;14.7156;1.58731;1.23346;0.71069;0.00390333;0.00460095;1.24602;0.00964891;1.36858;2.55476;0.00378735;1.91245;1.06547;0.517854;1.87379;2.29261;0.122178;1.23932;2.58618;0.747337;0.0806081;0.754073;0.0990926;0.82132;0.997831;15.1538;0.476491;0.0277814;0.0637672;0.0151238;1.20095;0.170452;1.65207;0.663042;0.138513;54.6735;0.788551;1.61636;28.1088;631.893
1;3900;0.0176716;7.20576e-07;0.0325515;0.195855;0.271681;1.82446;0.628193;0.142265;0.774411;0.639554;0.0688374;0.829631;1.51604;22.3678;16.7099;0.0135326;1.32184;19.6054;0.741999;0.865842;0.0481383;1.66477;0.0964922;0.121178;190.668;6.36539;0.040752;0.0227801;2.08652;0.45995;1.23821;0.0849526;0.96834;0.745658;1.41872;0.933356;0.342917;1.43145;1.90448;0.221617;0.812359;1.51688;0.935447;1.10479;0.13454;1.96873;1.3421;0.022923;1.42125;0.937338;0.331809;1.04204e-07;0.144208;3.72748;1.40823;0.894061;10.8461;0.77126;0.973413;0.0252545;1.7269;1.22569;1.26745;0.0385963;0.564114;1.3438;0.0636637;0.0340738;0.619745;1.26053;1.69239;1.01608;1.03806;1.56291;2.68632;14.7184;1.58863;1.20839;0.695373;0.00382181;0.00450561;1.25184;0.00941252;1.377;2.59003;0.00390286;1.92575;1.05127;0.505386;1.87842;2.31031;0.121346;1.23634;2.57018;0.739862;0.0804538;0.744626;0.0991752;0.816739;0.997807;15.1559;0.451793;0.0262878;0.0602092;0.0144346;1.1951;0.167699;1.66244;0.641505;0.138747;54.8157;0.784282;1.63256;28.3699;631.483
1;4000;0.0177739;1.44115e-06;0.032575;0.194394;0.272145;1.82556;0.627844;0.142272;0.775081;0.640138;0.0688458;0.828852;1.5183;22.3672;16.7088;0.0135316;1.323;19.6059;0.740954;0.865388;0.0486292;1.66595;0.0958909;0.120921;190.666;6.36749;0.0407589;0.0227366;2.08648;0.453815;1.23926;0.0848041;0.968346;0.741436;1.4211;0.933172;0.339715;1.43387;1.9043;0.217853;0.811474;1.52018;0.935275;1.10455;0.129806;1.9701;1.34228;0.0228918;1.42363;0.937182;0.328552;1.04204e-07;0.144217;3.73204;1.40879;0.894663;10.8657;0.770383;0.973413;0.0248862;1.72791;1.22243;1.26671;0.0386291;0.564107;1.34505;0.0636736;0.034147;0.616137;1.26101;1.6952;1.016;1.03898;1.56275;2.68673;14.7189;1.58883;1.20366;0.692632;0.00380694;0.00448808;1.25292;0.00940549;1.37858;2.59663;0.00382025;1.92823;1.04853;0.503052;1.87932;2.31329;0.121381;1.2358;2.56734;0.738459;0.0804214;0.742874;0.0992045;0.815881;0.997808;15.1563;0.4476;0.0260615;0.0596451;0.0143216;1.19391;0.167212;1.66428;0.637545;0.138782;54.8423;0.783484;1.63557;28.4182;631.406
1;4100;0.0179785;2.8823e-06;0.0326222;0.191569;0.273042;1.82771;0.627102;0.142282;0.776424;0.641303;0.0689161;0.827294;1.5228;22.366;16.7066;0.0135295;1.32532;19.607;0.738881;0.864476;0.049361;1.66766;0.0958021;0.120481;190.663;6.37113;0.0407723;0.0226481;2.08639;0.441468;1.24135;0.0845006;0.968356;0.733146;1.42583;0.932804;0.333332;1.43869;1.90395;0.210351;0.809706;1.52669;0.934931;1.10404;0.120439;1.9728;1.34263;0.0227223;1.42838;0.936871;0.322059;1.04204e-07;0.144239;3.74089;1.4099;0.895855;10.9046;0.76863;0.973413;0.0244321;1.72992;1.2159;1.2652;0.0387035;0.564127;1.34752;0.0636685;0.0342977;0.608996;1.26196;1.70079;1.01583;1.04088;1.56241;2.68757;14.7199;1.5892;1.19457;0.687245;0.00377833;0.00445456;1.25507;0.0093217;1.38172;2.60979;0.00381521;1.93313;1.04298;0.498398;1.88114;2.31958;0.121076;1.23474;2.56149;0.735653;0.0803554;0.73939;0.0992717;0.814169;0.997801;15.1571;0.439649;0.0256471;0.0586089;0.0141117;1.19147;0.166261;1.66787;0.629731;0.138845;54.8954;0.781893;1.64152;28.514;631.255
