Time	Temp	Well	OD	CMRL	glucose
31.48611111111111	37.0	A1	0.006000000000000005	25.0	0.1
31.569444444444443	37.0	A1	0.007999999999999993	25.0	0.1
31.652777777777775	37.0	A1	0.009999999999999995	25.0	0.1
31.73611111111111	37.1	A1	0.010999999999999996	25.0	0.1
31.819444444444443	37.0	A1	0.010999999999999996	25.0	0.1
31.902777777777775	37.0	A1	0.011999999999999997	25.0	0.1
31.98611111111111	37.0	A1	0.011999999999999997	25.0	0.1
32.06944444444445	37.0	A1	0.010999999999999996	25.0	0.1
32.15277777777778	37.0	A1	0.012999999999999998	25.0	0.1
32.236111111111114	37.0	A1	0.012999999999999998	25.0	0.1
32.31944444444445	37.0	A1	0.013999999999999999	25.0	0.1
32.40277777777778	37.0	A1	0.013999999999999999	25.0	0.1
32.486111111111114	37.0	A1	0.015	25.0	0.1
32.56944444444445	37.0	A1	0.015	25.0	0.1
32.65277777777778	37.0	A1	0.013999999999999999	25.0	0.1
32.736111111111114	37.0	A1	0.016	25.0	0.1
32.81944444444445	37.0	A1	0.018000000000000002	25.0	0.1
32.90277777777778	37.0	A1	0.018000000000000002	25.0	0.1
32.986111111111114	37.0	A1	0.017	25.0	0.1
33.06944444444445	37.0	A1	0.017	25.0	0.1
33.15277777777778	37.0	A1	0.018000000000000002	25.0	0.1
33.236111111111114	37.0	A1	0.018000000000000002	25.0	0.1
33.31944444444445	37.1	A1	0.020000000000000004	25.0	0.1
33.40277777777778	37.0	A1	0.019000000000000003	25.0	0.1
33.486111111111114	37.0	A1	0.019000000000000003	25.0	0.1
33.56944444444445	37.0	A1	0.020000000000000004	25.0	0.1
33.65277777777778	37.0	A1	0.019000000000000003	25.0	0.1
33.736111111111114	37.0	A1	0.023000000000000007	25.0	0.1
33.81944444444445	37.0	A1	0.020000000000000004	25.0	0.1
33.90277777777778	37.0	A1	0.020000000000000004	25.0	0.1
33.986111111111114	37.0	A1	0.020000000000000004	25.0	0.1
34.06944444444445	37.0	A1	0.019000000000000003	25.0	0.1
34.15277777777778	37.0	A1	0.019000000000000003	25.0	0.1
34.236111111111114	37.0	A1	0.019000000000000003	25.0	0.1
34.31944444444445	37.0	A1	0.020000000000000004	25.0	0.1
34.40277777777778	37.0	A1	0.019000000000000003	25.0	0.1
34.486111111111114	37.0	A1	0.020000000000000004	25.0	0.1
34.56944444444445	37.0	A1	0.020000000000000004	25.0	0.1
34.65277777777778	37.0	A1	0.020000000000000004	25.0	0.1
34.736111111111114	37.0	A1	0.020000000000000004	25.0	0.1
34.81944444444445	37.0	A1	0.019000000000000003	25.0	0.1
34.90277777777778	37.0	A1	0.020000000000000004	25.0	0.1
34.986111111111114	37.0	A1	0.020000000000000004	25.0	0.1
35.06944444444445	37.0	A1	0.019000000000000003	25.0	0.1
35.15277777777778	37.0	A1	0.022000000000000006	25.0	0.1
35.236111111111114	37.0	A1	0.021000000000000005	25.0	0.1
35.31944444444445	37.0	A1	0.019000000000000003	25.0	0.1
35.40277777777778	37.1	A1	0.020000000000000004	25.0	0.1
35.486111111111114	37.0	A1	0.020000000000000004	25.0	0.1
35.56944444444445	37.1	A1	0.019000000000000003	25.0	0.1
35.65277777777778	37.0	A1	0.019000000000000003	25.0	0.1
35.736111111111114	37.0	A1	0.019000000000000003	25.0	0.1
35.81944444444445	37.0	A1	0.020000000000000004	25.0	0.1
35.90277777777778	37.0	A1	0.019000000000000003	25.0	0.1
35.986111111111114	37.0	A1	0.020000000000000004	25.0	0.1
36.06944444444445	37.0	A1	0.019000000000000003	25.0	0.1
36.15277777777778	37.0	A1	0.019000000000000003	25.0	0.1
36.236111111111114	37.0	A1	0.019000000000000003	25.0	0.1
36.31944444444445	37.0	A1	0.021000000000000005	25.0	0.1
36.40277777777778	37.0	A1	0.020000000000000004	25.0	0.1
36.486111111111114	37.0	A1	0.020000000000000004	25.0	0.1
36.56944444444445	37.0	A1	0.020000000000000004	25.0	0.1
36.65277777777778	37.0	A1	0.020000000000000004	25.0	0.1
36.736111111111114	37.0	A1	0.020000000000000004	25.0	0.1
36.81944444444445	37.0	A1	0.019000000000000003	25.0	0.1
36.90277777777778	37.0	A1	0.020000000000000004	25.0	0.1
36.986111111111114	37.0	A1	0.019000000000000003	25.0	0.1
37.06944444444445	37.0	A1	0.020000000000000004	25.0	0.1
37.15277777777778	37.0	A1	0.018000000000000002	25.0	0.1
37.236111111111114	37.0	A1	0.020000000000000004	25.0	0.1
37.31944444444445	37.0	A1	0.020000000000000004	25.0	0.1
37.40277777777778	37.0	A1	0.020000000000000004	25.0	0.1
37.486111111111114	37.0	A1	0.019000000000000003	25.0	0.1
37.56944444444445	37.0	A1	0.018000000000000002	25.0	0.1
37.65277777777778	37.0	A1	0.019000000000000003	25.0	0.1
37.736111111111114	37.1	A1	0.019000000000000003	25.0	0.1
37.81944444444445	37.0	A1	0.019000000000000003	25.0	0.1
37.90277777777778	37.0	A1	0.020000000000000004	25.0	0.1
37.986111111111114	37.0	A1	0.019000000000000003	25.0	0.1
38.06944444444445	37.0	A1	0.020000000000000004	25.0	0.1
38.15277777777778	37.0	A1	0.019000000000000003	25.0	0.1
38.236111111111114	37.0	A1	0.019000000000000003	25.0	0.1
38.31944444444445	37.0	A1	0.019000000000000003	25.0	0.1
38.40277777777778	37.0	A1	0.019000000000000003	25.0	0.1
38.486111111111114	37.0	A1	0.019000000000000003	25.0	0.1
38.56944444444445	37.0	A1	0.019000000000000003	25.0	0.1
38.65277777777778	37.0	A1	0.019000000000000003	25.0	0.1
