;Carbon_T;PSII;PSI;Cyt6bf;ATPsyn;C_fix;Met;Ribosome
165;0.21464416179931375;2.377702585940052;5.497320212246745;7.749200391387996;0.12484467488970132;0.2200146596262357;0.23613619186890256;0.32940563263032246
166;0.21439987073114344;2.3784351923185634;5.499006087443119;7.75166369169436;0.12488780014313705;0.21996583636223777;0.2361993239255017;0.3296050854899142
167;0.2141611356743664;2.379151082819873;5.500653674003902;7.75407113408155;0.12492996162735322;0.21991738782765488;0.23626094793082078;0.32980065744577963
168;0.21392632470089354;2.3798551798343963;5.50227420562676;7.75643879140652;0.12497141917256997;0.21986954946978196;0.23632151792084943;0.32999311644370183
169;0.21369350070818882;2.38055332636559;5.5038810166233425;7.758785736555778;0.12501248093141828;0.2198226086039328;0.2363815740357064;0.330183369486848
170;0.21346570729774236;2.3812363390813482;5.505453158671005;7.761082055277262;0.12505266643621296;0.21977606890259688;0.23644026434413845;0.3303700459894777
171;0.21323793953477682;2.3819193178363633;5.507025080769349;7.763376994921622;0.1250927696201917;0.2197307054965603;0.23649898767274372;0.33055545488420235
172;0.21301481929206925;2.3825883165685244;5.508564972439993;7.765625115909262;0.1251320600045865;0.21968577046712484;0.23655645030933523;0.33073750322369677
173;0.21279187264358898;2.383256834568401;5.510103626260071;7.767870444235685;0.12517124749736352;0.21964196049805892;0.2366139038432478;0.330918256489889
174;0.2125730986031401;2.3839128040153184;5.511613519813597;7.770073664639382;0.12520970012854216;0.21959862236988276;0.23667022801076054;0.3310959058037717
175;0.21236312504882676;2.3845422587704035;5.513062803246214;7.77218927678297;0.1252466862114919;0.21955499281890956;0.2367241245081006;0.3312683545917668
176;0.21215038709319348;2.3851800987773695;5.514531069000018;7.774331057205024;0.12528403885105638;0.2195129155595643;0.23677883372761602;0.3314409094615554
177;0.2119445645622566;2.3857971083456753;5.515951702487987;7.776403803753239;0.12532022596514247;0.2194708139321906;0.23683164105700583;0.331609162926442
178;0.2117406830876033;2.3864083017086406;5.517358935724089;7.7784564712604665;0.12535603688070449;0.21942947567134535;0.2368839408939605;0.33177540790950383
179;0.21153737576358728;2.387017802634343;5.5187621773061455;7.780502520839947;0.12539168936109676;0.21938911050457247;0.2369361168512716;0.3319402871432064
180;0.21133572889727087;2.387622331773064;5.520153952143956;7.7825312839632605;0.125427012554301;0.21934952883436265;0.236987863984757;0.33210332152671107
181;0.21113592902213107;2.3882213262676424;5.521532976413262;7.784540944661919;0.1254619781578893;0.21931068679096477;0.23703912981201175;0.3322644431621513
182;0.2109418482362269;2.3888030969223046;5.522872605539051;7.786493428816217;0.12549597381136185;0.2192719315022597;0.23708882524164068;0.3324218986767898
183;0.21075363796929614;2.3893671864605386;5.524171797643432;7.788387265928539;0.12552897667361157;0.21923321784370464;0.23713690609635266;0.33257563575249244
184;0.21056398767072912;2.3899356651588506;5.525480856900934;7.790294394321546;0.12556214642398864;0.21919574218649085;0.23718542893310507;0.3327290136111146
185;0.21037555943474287;2.3905004916128205;5.526781469983227;7.792188631603986;0.12559506217850513;0.2191590524218579;0.23723364480657366;0.33288083068520014
186;0.2101937895523062;2.3910452527546306;5.528036230677541;7.794016512991059;0.12562686348635338;0.21912222570014164;0.23728002193918782;0.33302861730904953
187;0.2100133573592365;2.3915860169462264;5.529281745197335;7.795830410134399;0.12565839489240707;0.21908613584567763;0.2373260588698323;0.33317482249945346
188;0.20983509680965118;2.3921202615739356;5.53051228001052;7.797622125013374;0.125689525126361;0.21905063001475697;0.237371520179128;0.33331907984099285
189;0.20965806205121398;2.392650843384891;5.531734342308093;7.799400981218727;0.12572040522752176;0.21901585536634963;0.23741667276402084;0.3334618370485314
190;0.20948462135138265;2.393170608718164;5.53293163990315;7.801143689484358;0.12575066074488309;0.21898139762432717;0.23746084786388863;0.33360202590363036
191;0.2093131943093514;2.3936843323577395;5.534115043979684;7.802865820184539;0.12578054334473987;0.21894751112433639;0.237504491484576;0.3337403839903748
